episode,epsilon,score,average_score,total_reward,average_reward
233,0.31101247816653554,-0.08254104174436694,-0.3770525754154464,-209.0,-209.0
234,0.30945741577570285,-0.3704011726699999,-0.37702427157397644,-209.0,-209.0
235,0.3079101286968243,-0.4211428045241187,-0.37721121451020584,-209.0,-209.0
236,0.3063705780533402,-0.35150818155093744,-0.37710276289434397,-209.0,-209.0
237,0.30483872516307353,-0.3538517131661764,-0.3770050694080912,-209.0,-209.0
238,0.3033145315372582,-0.353993297278627,-0.3769087858426959,-209.0,-209.0
239,0.3017979588795719,-0.42098232457506607,-0.3770924255874141,-209.0,-209.0
240,0.30028896908517405,-0.3841443272259501,-0.3771216865900637,-209.0,-209.0
241,0.2987875242397482,-0.3272592375947016,-0.37691564341239686,-209.0,-209.0
242,0.29729358661854943,-0.07583448683093014,-0.37567662630712334,-209.0,-209.0
243,0.29580711868545667,-0.5520740046418575,-0.3763995663822657,-209.0,-209.0
244,0.2943280830920294,-0.4070612890079736,-0.37652471627053385,-209.0,-209.0
245,0.29285644267656924,-0.30239853301623737,-0.37622339032234564,-209.0,-209.0
246,0.2913921604631864,-0.48260698665645935,-0.3766540931415121,-209.0,-209.0
247,0.28993519966087045,-0.26528397887995164,-0.37620502010013485,-209.0,-209.0
248,0.2884855236625661,-0.4084846654079427,-0.3763346572298851,-209.0,-209.0
249,0.28704309604425327,-0.39197869978084543,-0.3763972334000889,-209.0,-209.0
250,0.285607880564032,-0.15647410826134023,-0.3755210456505321,-209.0,-209.0
251,0.28417984116121187,-0.42796455554160046,-0.37572915481676655,-209.0,-209.0
252,0.2827589419554058,-0.39974743399585505,-0.3758240887265653,-209.0,-209.0
253,0.28134514724562876,-0.49812767387749074,-0.37630559890432486,-209.0,-209.0
254,0.2799384215094006,-0.4760242787277802,-0.37669665255069135,-209.0,-209.0
255,0.27853872940185365,-0.5175828632059798,-0.37724698931106354,-209.0,-209.0
256,0.27714603575484437,-0.49312530997608583,-0.3776978777183204,-209.0,-209.0
257,0.2757603055760701,-0.47725803311890436,-0.37808376979351643,-209.0,-209.0
258,0.2743815040481898,-0.3234606421302404,-0.37787286968670847,-209.0,-209.0
259,0.2730095965279488,-0.46759268447852,-0.3782179458974462,-209.0,-209.0
260,0.27164454854530906,-0.5284426059126096,-0.37879351930746596,-209.0,-209.0
261,0.2702863258025825,-0.45744398051440854,-0.3790937119074925,-209.0,-209.0
262,0.2689348941735696,-0.4339566080801116,-0.37930231607544923,-209.0,-209.0
263,0.26759021970270175,-0.38911778396951624,-0.37933949587807825,-209.0,-209.0
264,0.2662522686041882,-0.41114132104747786,-0.37945950276550994,-209.0,-209.0
265,0.2649210072611673,-0.4053891427847255,-0.37955698261520626,-209.0,-209.0
266,0.26359640222486147,-0.4450993105734506,-0.37980245949894503,-209.0,-209.0
267,0.26227842021373715,-0.3307472053660014,-0.3796194175059116,-209.0,-209.0
268,0.2609670281126685,-0.3045829444377457,-0.37934047150937567,-209.0,-209.0
269,0.25966219297210513,-0.30765724565806735,-0.3790749780802967,-209.0,-209.0
270,0.2583638820072446,-0.4630094945767466,-0.3793846995433833,-209.0,-209.0
271,0.2570720625972084,-0.40838945930341475,-0.37949133468955987,-209.0,-209.0
272,0.25578670228422234,-0.4539240115647175,-0.3797639818576008,-209.0,-209.0
273,0.25450776877280124,-0.32525857660510255,-0.37956505702091287,-209.0,-209.0
274,0.2532352299289372,-0.4635371859156111,-0.3798704102168936,-209.0,-209.0
275,0.2519690537792925,-0.47478450386567694,-0.3802143018605486,-209.0,-209.0
276,0.2507092085103961,-0.40733874592824,-0.3803122240412984,-209.0,-209.0
277,0.2494556624678441,-0.37668133951462335,-0.38029916330559094,-209.0,-209.0
278,0.24820838415550486,-0.4788817192431545,-0.38065250579999077,-209.0,-209.0
279,0.24696734223472733,-0.40157815410075764,-0.3807272402582078,-209.0,-209.0
280,0.2457325055235537,-0.4622399191118051,-0.3810173209658719,-209.0,-209.0
281,0.24450384299593592,-0.4303096904111209,-0.38119211660220254,-209.0,-209.0
282,0.24328132378095624,-0.47616067982100446,-0.38152769456410646,-209.0,-209.0
283,0.24206491716205145,-0.47455494114575425,-0.3818552552915066,-209.0,-209.0
284,0.2408545925762412,-0.3228776027616038,-0.38164831615982275,-209.0,-209.0
285,0.23965031961336,-0.41377462724787334,-0.3817606459188719,-209.0,-209.0
286,0.2384520680152932,-0.4114427774643659,-0.38186406798000605,-209.0,-209.0
287,0.23725980767521673,-0.49281168449962354,-0.38224930275958807,-209.0,-209.0
288,0.23607350863684065,-0.4560293630670014,-0.3825045970859113,-209.0,-209.0
289,0.23489314109365644,-0.2127636810173843,-0.3819192835822267,-209.0,-209.0
290,0.23371867538818816,-0.32691498883168457,-0.38173026538720767,-209.0,-209.0
291,0.23255008201124722,-0.4865366825780983,-0.38208919147347786,-209.0,-209.0
292,0.231387331601191,-0.38287133031010134,-0.38209186088930247,-209.0,-209.0
293,0.23023039494318503,-0.34245692418778256,-0.3819570481794334,-209.0,-209.0
294,0.2290792429684691,-0.496470779942346,-0.3823452303210026,-209.0,-209.0
295,0.22793384675362674,-0.4843671981765012,-0.3826898991313252,-209.0,-209.0
296,0.22679417751985861,-0.3215697955313129,-0.38248410753671236,-209.0,-209.0
297,0.22566020663225933,-0.2366968508607993,-0.3819948885545784,-209.0,-209.0
298,0.22453190559909803,-0.35465821893863225,-0.38190346156589633,-209.0,-209.0
299,0.22340924607110255,-0.4503447872048805,-0.3821315993180263,-209.0,-209.0
300,0.22229219984074702,-0.39903940103755137,-0.3821877714167623,-209.0,-209.0
301,0.2211807388415433,-0.2702812370617622,-0.3818172199785007,-209.0,-209.0
302,0.22007483514733558,-0.3396098165098072,-0.3816779216172179,-209.0,-209.0
303,0.2189744609715989,-0.47854391974077726,-0.3819965597689401,-209.0,-209.0
