episode,epsilon,score,average_score,total_reward,average_reward
290,0.23371867538818816,-0.3105532619670465,-0.3654571057908066,-209.0,-209.0
291,0.23255008201124722,-0.4585351629981651,-0.36577586626069475,-209.0,-209.0
292,0.231387331601191,-0.418838936600775,-0.3659569688898418,-209.0,-209.0
293,0.23023039494318503,-0.3469051155459071,-0.3658921666675835,-209.0,-209.0
294,0.2290792429684691,-0.5757355827654951,-0.36660350028147476,-209.0,-209.0
295,0.22793384675362674,-0.31638954092042276,-0.3664338585268766,-209.0,-209.0
296,0.22679417751985861,-0.05374818840602328,-0.36538104482276595,-209.0,-209.0
297,0.22566020663225933,-0.31879421391226864,-0.3652247131754153,-209.0,-209.0
298,0.22453190559909803,-0.28785935254467593,-0.3649659661498944,-209.0,-209.0
299,0.22340924607110255,-0.296215193343076,-0.364736796907205,-209.0,-209.0
300,0.22229219984074702,-0.19758547460769596,-0.3641814768995654,-209.0,-209.0
301,0.2211807388415433,-0.3693053182076449,-0.36419844326151274,-209.0,-209.0
302,0.22007483514733558,-0.5397812743755697,-0.3647779245523182,-209.0,-209.0
303,0.2189744609715989,-0.24891956805595847,-0.36439681153752757,-209.0,-209.0
304,0.2178795886667409,-0.48186365021209954,-0.3647819487135098,-209.0,-209.0
305,0.2167901907234072,-0.4028206017005192,-0.3649062580369967,-209.0,-209.0
306,0.21570623976979014,-0.13619397096889008,-0.36416126687390843,-209.0,-209.0
307,0.21462770857094118,-0.2556707830342425,-0.3638090250432602,-209.0,-209.0
308,0.21355457002808648,-0.44411162084401673,-0.3640689039940717,-209.0,-209.0
309,0.21248679717794605,-0.19702868975994237,-0.36353006459331644,-209.0,-209.0
310,0.21142436319205632,-0.2978993288099758,-0.36331903328854687,-209.0,-209.0
311,0.21036724137609603,-0.2519661107481081,-0.36296213289578905,-209.0,-209.0
312,0.20931540516921554,-0.4627812992975037,-0.36328104397055494,-209.0,-209.0
313,0.20826882814336947,-0.2344711646902986,-0.36287082142507643,-209.0,-209.0
314,0.20722748400265262,-0.21771528955384087,-0.3624100102127868,-209.0,-209.0
315,0.20619134658263935,-0.45095185553885586,-0.362690205925844,-209.0,-209.0
316,0.20516038984972615,-0.3416701630451927,-0.3626238966423088,-209.0,-209.0
317,0.2041345879004775,-0.23169393789272272,-0.36221216721227867,-209.0,-209.0
318,0.2031139149609751,-0.23277286723373922,-0.36180640138162495,-209.0,-209.0
319,0.20209834538617025,-0.2612348214056704,-0.36149211519420005,-209.0,-209.0
320,0.2010878536592394,-0.4084569398950618,-0.36163842305931176,-209.0,-209.0
321,0.2000824143909432,-0.34737324431170336,-0.36159412126195895,-209.0,-209.0
322,0.19908200231898848,-0.2665542732851885,-0.361299880246551,-209.0,-209.0
323,0.19808659230739353,-0.12758877659076984,-0.36057854967971215,-209.0,-209.0
324,0.19709615934585656,-0.27626048512027757,-0.36031910948106777,-209.0,-209.0
325,0.19611067854912728,-0.36228945457800754,-0.36032515348443256,-209.0,-209.0
326,0.19513012515638165,-0.559150527648493,-0.360933182151601,-209.0,-209.0
327,0.19415447453059972,-0.34027717405871144,-0.36087020651717144,-209.0,-209.0
328,0.19318370215794672,-0.20383009362855295,-0.3603928809460814,-209.0,-209.0
329,0.192217783647157,-0.3073903703868863,-0.36023226727772023,-209.0,-209.0
330,0.1912566947289212,-0.29785007718988127,-0.3600438014466391,-209.0,-209.0
331,0.1903004112552766,-0.4911277327783792,-0.3604386325651082,-209.0,-209.0
332,0.18934890919900021,-0.20157183723077116,-0.35996155510164174,-209.0,-209.0
333,0.18840216465300522,-0.3445539979817112,-0.359915424691103,-209.0,-209.0
334,0.18746015382974018,-0.3501122761152527,-0.3598861615610259,-209.0,-209.0
335,0.1865228530605915,-0.2790822874403066,-0.35964567384042845,-209.0,-209.0
336,0.18559023879528855,-0.3189916304208287,-0.3595250386967501,-209.0,-209.0
337,0.1846622876013121,-0.5598260184059378,-0.36011764514559386,-209.0,-209.0
338,0.18373897616330553,-0.46398208620827724,-0.3604240299274897,-209.0,-209.0
339,0.182820281282489,-0.15417893605967004,-0.35981742671023137,-209.0,-209.0
